	Id	Code	Name	Class	Standard Concept Caption	Valid Start Date	Valid End Date	RC	DRC	PC	DPC	Domain	Vocabulary	Ancestors
	252544	23014006	Cervicofacial actinomycosis	Disorder	Standard	01/30/2002	12/30/2099	22,710	22,740	7,340	7,350	Condition	SNOMED	
	4089977	186815006	Chagas' disease with digestive system involvement	Disorder	Standard	01/30/2002	12/30/2099	660	3,170	270	540	Condition	SNOMED	
	321502	998008	Chagas' disease with heart involvement	Disorder	Standard	01/30/2002	12/30/2099	2,910	16,580	690	3,060	Condition	SNOMED	
	4087745	186816007	Chagas' disease with nervous system involvement	Disorder	Standard	01/30/2002	12/30/2099	620	620	160	160	Condition	SNOMED	
	443960	31877008	Chagas' disease with other organ involvement	Disorder	Standard	01/30/2002	12/30/2099	2,470	2,470	500	500	Condition	SNOMED	
	4080614	240656001	Chagas' exanthem	Disorder	Standard	01/30/2002	12/30/2099	0	0	0	0	Condition	SNOMED	
	4082036	240659008	Chagas' mega disease	Disorder	Standard	01/30/2002	12/30/2099	0	0	0	0	Condition	SNOMED	
	4080440	240654003	Chagoma	Disorder	Standard	01/30/2002	12/30/2099	0	0	0	0	Condition	SNOMED	
	37396687	716584007	Chapare hemorrhagic fever	Disorder	Standard	07/30/2016	12/30/2099	0	0	0	0	Condition	SNOMED	
	4009926	111864006	Chikungunya fever	Disorder	Standard	01/30/2002	12/30/2099	5,880	5,880	2,740	2,740	Condition	SNOMED	
	198677	63650001	Cholera	Disorder	Standard	01/30/2002	12/30/2099	130,280	426,750	60,320	183,820	Condition	SNOMED	
	200629	81020007	Cholera due to Vibrio cholerae El Tor	Disorder	Standard	01/30/2002	12/30/2099	21,590	21,590	7,230	7,230	Condition	SNOMED	
	4344638	240349003	Cholera due to Vibrio cholerae O1 Classical biotype	Disorder	Standard	01/30/2002	12/30/2099	274,880	274,880	116,270	116,270	Condition	SNOMED	
	4345353	240350003	Cholera - non-O1 group vibrio	Disorder	Standard	01/30/2002	12/30/2099	0	0	0	0	Condition	SNOMED	
	4345205	240351004	Cholera - O139 group Vibrio cholerae	Disorder	Standard	01/30/2002	12/30/2099	0	0	0	0	Condition	SNOMED	
	4213641	417405005	Chorioretinitis with coccidioidmycosis	Disorder	Standard	07/30/2005	12/30/2099	10	10	0	0	Condition	SNOMED	
	37116455	733170007	Chronic aspergillosis of paranasal sinus	Disorder	Standard	07/30/2017	12/30/2099	10	10	0	0	Condition	SNOMED	
	4330696	22462001	Chronic bacterial endocarditis	Disorder	Standard	01/30/2002	12/30/2099	40	40	10	10	Condition	SNOMED	
	37160741	1163150009	Chronic cavitary pulmonary aspergillosis	Disorder	Standard	09/29/2021	12/30/2099	20	20	10	10	Condition	SNOMED	
	4084958	240658000	Chronic Chagas' disease	Disorder	Standard	01/30/2002	12/30/2099	220	14,650	30	2,100	Condition	SNOMED	
	36716727	722890004	Chronic Chagas disease with heart involvement	Disorder	Standard	01/30/2017	12/30/2099	11,920	11,920	1,800	1,800	Condition	SNOMED	
	4346172	240801003	Chronic clonorchiasis	Disorder	Standard	01/30/2002	12/30/2099	0	0	0	0	Condition	SNOMED	
	45757644	28791000119105	Chronic coccidioidomycotic pneumonia	Disorder	Standard	07/30/2014	12/30/2099	0	40	0	0	Condition	SNOMED	
	4082064	240732007	Chronic disseminated classical histoplasmosis	Disorder	Standard	01/30/2002	12/30/2099	20	20	10	10	Condition	SNOMED	
	36674398	773738009	Chronic Epstein-Barr virus infection syndrome	Disorder	Standard	01/30/2019	12/30/2099	590	590	320	320	Condition	SNOMED	
	37160739	1163147006	Chronic fibrosing pulmonary aspergillosis	Disorder	Standard	09/29/2021	12/30/2099	0	0	0	0	Condition	SNOMED	
	3654685	838380002	Chronic hepatitis B co-occurrent with hepatitis C and hepatitis D	Disorder	Standard	07/30/2020	12/30/2099	0	0	0	0	Condition	SNOMED	
	4345212	240374000	Chronic intestinal isosporiasis	Disorder	Standard	01/30/2002	12/30/2099	0	0	0	0	Condition	SNOMED	
	4120259	234093002	Chronic Malayan filarial lymphadenitis	Disorder	Standard	01/30/2002	12/30/2099	0	0	0	0	Condition	SNOMED	
	4346182	240829000	Chronic Malayan filariasis	Disorder	Standard	01/30/2002	12/30/2099	0	0	0	0	Condition	SNOMED	
	4346042	240824005	Chronic obstructive bancroftian filariasis	Disorder	Standard	01/30/2002	12/30/2099	0	0	0	0	Condition	SNOMED	
	4110669	194207002	Chronic otitis externa due to aspergillosis	Disorder	Standard	01/30/2002	12/30/2099	30	30	20	20	Condition	SNOMED	
	4299005	403127002	Chronic papular onchodermatitis	Disorder	Standard	07/30/2003	12/30/2099	0	0	0	0	Condition	SNOMED	
	4221767	417688002	Chronic progressive coccidioidal pneumonia	Disorder	Standard	07/30/2005	12/30/2099	40	40	0	0	Condition	SNOMED	
	4084973	240742009	Chronic pulmonary African histoplasmosis	Disorder	Standard	01/30/2002	12/30/2099	0	0	0	0	Condition	SNOMED	
	37118654	733171006	Chronic pulmonary aspergillosis	Disorder	Standard	07/30/2017	12/30/2099	220	220	40	40	Condition	SNOMED	
	260034	233615002	Chronic pulmonary coccidioidomycosis	Disorder	Standard	01/30/2002	12/30/2099	63,250	63,290	16,120	16,120	Condition	SNOMED	
	4096917	26427008	Chronic pulmonary histoplasmosis	Disorder	Standard	01/30/2002	12/30/2099	10,850	10,850	2,840	2,840	Condition	SNOMED	
	4248099	409552002	Chronic Q fever	Disorder	Standard	07/30/2004	12/30/2099	10	10	0	0	Condition	SNOMED	
	4345446	240392008	Chronic suppurative melioidosis	Disorder	Standard	01/30/2002	12/30/2099	0	0	0	0	Condition	SNOMED	
	37169802	1163148001	Chronic suppurative otitis media caused by Aspergillus	Disorder	Standard	09/29/2021	12/30/2099	0	0	0	0	Condition	SNOMED	
	192240	235869004	Chronic viral hepatitis B with hepatitis D	Disorder	Standard	01/30/2002	12/30/2099	182,150	182,150	76,620	76,620	Condition	SNOMED	
	42536529	735451005	Chronic viral hepatitis D	Disorder	Standard	01/30/2018	12/30/2099	0	182,150	0	76,620	Condition	SNOMED	
	3654910	840453009	Chylocele of tunica vaginalis caused by Loa loa	Disorder	Standard	07/30/2020	12/30/2099	0	0	0	0	Condition	SNOMED	
	4081259	240736005	Classical histoplasmosis intestinal ulceration	Disorder	Standard	01/30/2002	12/30/2099	0	0	0	0	Condition	SNOMED	
	4081384	240739003	Classical histoplasmosis mediastinal fibrosis	Disorder	Standard	01/30/2002	12/30/2099	0	0	0	0	Condition	SNOMED	
	4080750	240738006	Classical histoplasmosis mediastinal granuloma	Disorder	Standard	01/30/2002	12/30/2099	20	20	10	10	Condition	SNOMED	
	4080748	240733002	Classical histoplasmosis mucosal ulceration	Disorder	Standard	01/30/2002	12/30/2099	0	0	0	0	Condition	SNOMED	
	4080749	240735009	Classical histoplasmosis nasal ulceration	Disorder	Standard	01/30/2002	12/30/2099	0	0	0	0	Condition	SNOMED	
	4080460	240734008	Classical histoplasmosis oral ulceration	Disorder	Standard	01/30/2002	12/30/2099	0	0	0	0	Condition	SNOMED	
	4084971	240737001	Classical histoplasmosis penile ulceration	Disorder	Standard	01/30/2002	12/30/2099	0	0	0	0	Condition	SNOMED	
	4080609	240641005	Classical zoonotic cutaneous leishmaniasis	Disorder	Standard	01/30/2002	12/30/2099	0	0	0	0	Condition	SNOMED	
	42536598	735531008	Clinical malaria	Disorder	Standard	01/30/2018	12/30/2099	10	10	0	0	Condition	SNOMED	
	194280	11938002	Clonorchiasis	Disorder	Standard	01/30/2002	12/30/2099	4,740	4,740	3,180	3,180	Condition	SNOMED	
	4292401	37688005	Clonorchiasis with biliary cirrhosis	Disorder	Standard	01/30/2002	12/30/2099	0	0	0	0	Condition	SNOMED	
	4277417	65696007	Coccidioidal granuloma	Disorder	Standard	01/30/2002	12/30/2099	0	0	0	0	Condition	SNOMED	
	435182	46303000	Coccidioidal meningitis	Disorder	Standard	01/30/2002	12/30/2099	104,650	104,650	7,000	7,000	Condition	SNOMED	
	4237773	406567002	Coccidioides infection of the central nervous system	Disorder	Standard	01/30/2004	12/30/2099	20	104,670	0	7,000	Condition	SNOMED	
	437217	60826002	Coccidioidomycosis	Disorder	Standard	01/30/2002	12/30/2099	433,460	968,710	96,300	213,150	Condition	SNOMED	
	37160731	1163139006	Coccidioidomycosis of bone	Disorder	Standard	09/29/2021	12/30/2099	0	0	0	0	Condition	SNOMED	
	37160730	1163138003	Coccidioidomycosis of joint	Disorder	Standard	09/29/2021	12/30/2099	0	0	0	0	Condition	SNOMED	
	4224740	422337001	Coccidioidomycosis with AIDS (acquired immunodeficiency syndrome)	Disorder	Standard	07/30/2006	12/30/2099	0	0	0	0	Condition	SNOMED	
	4165240	41030002	Coccidioidomycosis with erythema multiforme	Disorder	Standard	01/30/2002	12/30/2099	0	0	0	0	Condition	SNOMED	
	4300067	78223000	Coccidioidomycosis with erythema nodosum	Disorder	Standard	01/30/2002	12/30/2099	0	0	0	0	Condition	SNOMED	
	4082062	240729009	Coccidiomycosis liver	Disorder	Standard	01/30/2002	12/30/2099	0	0	0	0	Condition	SNOMED	
	4085602	24360007	Coenurosis	Disorder	Standard	01/30/2002	12/30/2099	0	0	0	0	Condition	SNOMED	
	4274011	6452009	Colorado tick fever	Disorder	Standard	01/30/2002	12/30/2099	6,720	6,720	4,650	4,650	Condition	SNOMED	
	602743	1141602008	Complicated malaria	Disorder	Standard	07/30/2021	12/30/2099	20	20	10	10	Condition	SNOMED	
	4173337	276664005	Congenital coxsackie infection	Disorder	Standard	01/30/2002	12/30/2099	0	0	0	0	Condition	SNOMED	
	37396746	716660007	Congenital Epstein-Barr virus infection	Disorder	Standard	07/30/2016	12/30/2099	0	0	0	0	Condition	SNOMED	
	4080880	276671000	Congenital falciparum malaria	Disorder	Standard	01/30/2002	12/30/2099	20	20	10	10	Condition	SNOMED	
	36715563	721274005	Congenital infection caused by Echovirus	Disorder	Standard	01/30/2017	12/30/2099	0	0	0	0	Condition	SNOMED	
	37399559	716865000	Congenital infection caused by enterovirus	Disorder	Standard	07/30/2016	12/30/2099	0	0	0	0	Condition	SNOMED	
	42538865	762725007	Congenital infection caused by Zika virus	Disorder	Standard	01/30/2018	12/30/2099	290	290	60	60	Condition	SNOMED	
	4195112	7964000	Congenital listeriosis	Disorder	Standard	01/30/2002	12/30/2099	0	0	0	0	Condition	SNOMED	
	4080619	240669002	Congenital Lyme disease	Disorder	Standard	01/30/2002	12/30/2099	10	10	0	0	Condition	SNOMED	
	4197823	51634001	Congenital malaria	Disorder	Standard	01/30/2002	12/30/2099	20	40	10	20	Condition	SNOMED	
	37168932	1290821000000106	Corneal disorder caused by monkeypox virus	Disorder	Standard	06/07/2022	12/30/2099	0	0	0	0	Condition	SNOMED	
	432237	70090004	Cowpox	Disorder	Standard	01/30/2002	12/30/2099	770	770	550	550	Condition	SNOMED	
	433958	88129004	Coxsackie endocarditis	Disorder	Standard	01/30/2002	12/30/2099	610	610	190	190	Condition	SNOMED	
	4217228	417441005	Creeping myiasis	Disorder	Standard	07/30/2005	12/30/2099	0	0	0	0	Condition	SNOMED	
	438681	43489008	Crimean-Congo hemorrhagic fever	Disorder	Standard	01/30/2002	12/30/2099	9,230	9,230	4,450	4,450	Condition	SNOMED	
	4215673	416877003	Cryptococcal chorioretinitis	Disorder	Standard	07/30/2005	12/30/2099	0	0	0	0	Condition	SNOMED	
	4220924	417344003	Cryptococcal choroiditis	Disorder	Standard	07/30/2005	12/30/2099	0	0	0	0	Condition	SNOMED	
	4219534	416296007	Cryptococcal endophthalmitis	Disorder	Standard	07/30/2005	12/30/2099	0	0	0	0	Condition	SNOMED	
	4261538	35974005	Cryptococcal gastroenteritis	Disorder	Standard	01/30/2002	12/30/2099	0	0	0	0	Condition	SNOMED	
	432310	14232007	Cryptococcal meningitis	Disorder	Standard	01/30/2002	12/30/2099	87,030	87,030	9,940	9,940	Condition	SNOMED	
	4221187	417547006	Cryptococcal retinitis	Disorder	Standard	07/30/2005	12/30/2099	0	0	0	0	Condition	SNOMED	
	440035	42386007	Cryptococcosis	Disorder	Standard	01/30/2002	12/30/2099	205,650	835,200	25,890	113,980	Condition	SNOMED	
	4222712	421403008	Cryptococcosis with AIDS (acquired immunodeficiency syndrome)	Disorder	Standard	07/30/2006	12/30/2099	0	0	0	0	Condition	SNOMED	
	37399474	715849007	Cryptococcus gattii infection	Disorder	Standard	07/30/2016	12/30/2099	0	0	0	0	Condition	SNOMED	
	4228936	406569004	Cryptococcus infection of the central nervous system	Disorder	Standard	01/30/2004	12/30/2099	10	272,240	0	20,890	Condition	SNOMED	
	4227968	421278000	Cryptococcus neoformans choroiditis	Disorder	Standard	07/30/2006	12/30/2099	0	0	0	0	Condition	SNOMED	
	134276	6365004	Cutaneous actinomycosis	Disorder	Standard	01/30/2002	12/30/2099	46,420	46,420	31,770	31,770	Condition	SNOMED	
	4082833	278039004	Cutaneous African histoplasmosis	Disorder	Standard	01/30/2002	12/30/2099	0	0	0	0	Condition	SNOMED	
	4008084	111899005	Cutaneous aspergillosis	Disorder	Standard	01/30/2002	12/30/2099	0	0	0	0	Condition	SNOMED	
	4346169	240786004	Cutaneous basidiobolomycosis	Disorder	Standard	01/30/2002	12/30/2099	0	0	0	0	Condition	SNOMED	
	37397666	718373005	Cutaneous B-cell pseudolymphoma caused by Borrelia	Disorder	Standard	07/30/2016	12/30/2099	0	0	0	0	Condition	SNOMED	
	4082061	240727006	Cutaneous coccidioidomycosis	Disorder	Standard	01/30/2002	12/30/2099	6,780	6,780	2,900	2,900	Condition	SNOMED	
	4084970	240724004	Cutaneous cryptococcosis	Disorder	Standard	01/30/2002	12/30/2099	283,500	283,500	58,360	58,360	Condition	SNOMED	
	4345825	240813008	Cutaneous fluke infection	Disorder	Standard	01/30/2002	12/30/2099	0	35,130	0	29,310	Condition	SNOMED	
	4080751	240744005	Cutaneous histoplasmosis	Disorder	Standard	01/30/2002	12/30/2099	30	40	10	10	Condition	SNOMED	
	4345457	240449004	Cutaneous involvement legionellosis	Disorder	Standard	01/30/2002	12/30/2099	0	0	0	0	Condition	SNOMED	
	4023597	19362000	Cutaneous larva migrans	Disorder	Standard	01/30/2002	12/30/2099	620	620	380	380	Condition	SNOMED	
	4040475	16429005	Cutaneous larva migrans by Ancylostoma braziliense	Disorder	Standard	01/30/2002	12/30/2099	0	0	0	0	Condition	SNOMED	
	4248442	73532000	Cutaneous larva migrans by Ancylostoma caninum	Disorder	Standard	01/30/2002	12/30/2099	0	0	0	0	Condition	SNOMED	
	40481825	442081006	Cutaneous larva migrans due to Uncinaria	Disorder	Standard	07/30/2009	12/30/2099	0	0	0	0	Condition	SNOMED	
	4080607	240637006	Cutaneous leishmaniasis	Disorder	Standard	01/30/2002	12/30/2099	4,730	6,700	1,940	3,340	Condition	SNOMED	
	4296067	402128003	Cutaneous listeriosis	Disorder	Standard	07/30/2003	12/30/2099	370	370	150	150	Condition	SNOMED	
	4347560	240778004	Cutaneous mucormycosis	Disorder	Standard	01/30/2002	12/30/2099	6,190	6,190	760	760	Condition	SNOMED	
	4276193	64650008	Cutaneous nocardiosis	Disorder	Standard	01/30/2002	12/30/2099	6,950	6,970	1,240	1,240	Condition	SNOMED	
	4168345	419817006	Cutaneous paracoccioidomycosis	Disorder	Standard	01/30/2006	12/30/2099	0	0	0	0	Condition	SNOMED	
	140627	43484003	Cutaneous plague	Disorder	Standard	01/30/2002	12/30/2099	1,850	1,850	850	850	Condition	SNOMED	
	140947	187115002	Cutaneous schistosomiasis	Disorder	Standard	01/30/2002	12/30/2099	35,080	35,130	29,270	29,310	Condition	SNOMED	
	4214003	80890005	Cutaneous sporotrichosis	Disorder	Standard	01/30/2002	12/30/2099	100	1,960	60	900	Condition	SNOMED	
	4346051	240855004	Cutaneous strongyloidiasis	Disorder	Standard	01/30/2002	12/30/2099	1,730	1,730	1,320	1,320	Condition	SNOMED	
	37396885	716860005	Cyclosporosis	Disorder	Standard	07/30/2016	12/30/2099	10	10	0	0	Condition	SNOMED	
	36717507	721822004	Cystic echinococcosis	Disorder	Standard	01/30/2017	12/30/2099	0	0	0	0	Condition	SNOMED	
	440953	59051007	Cysticercosis	Disorder	Standard	01/30/2002	12/30/2099	49,200	99,240	17,500	29,530	Condition	SNOMED	
	37160846	1163537001	Cysticercosis myelitis	Disorder	Standard	09/29/2021	12/30/2099	0	0	0	0	Condition	SNOMED	
	4347290	240114004	Cysticercosis myositis	Disorder	Standard	01/30/2002	12/30/2099	1,080	1,080	750	750	Condition	SNOMED	
	40479168	441460004	Cysticercosis of brain	Disorder	Standard	07/30/2009	12/30/2099	30	2,630	20	190	Condition	SNOMED	
	4092992	187148002	Cysticercosis of central nervous system	Disorder	Standard	01/30/2002	12/30/2099	45,560	48,190	10,690	10,880	Condition	SNOMED	
	4090105	187149005	Cysticercosis of eye	Disorder	Standard	01/30/2002	12/30/2099	750	750	390	390	Condition	SNOMED	
	4299006	403132001	Cysticercosis of skin	Disorder	Standard	07/30/2003	12/30/2099	20	20	10	10	Condition	SNOMED	
	4176285	5093001	Cystitis with actinomycosis	Disorder	Standard	01/30/2002	12/30/2099	0	0	0	0	Condition	SNOMED	
	4203790	53991003	Cystitis with bilharziasis	Disorder	Standard	01/30/2002	12/30/2099	0	0	0	0	Condition	SNOMED	
	4207359	54026009	Cystitis with Echinococcus infestation	Disorder	Standard	01/30/2002	12/30/2099	0	0	0	0	Condition	SNOMED	
	4306458	83159006	Cytomegalovirus encephalitis	Disorder	Standard	01/30/2002	12/30/2099	500	500	20	20	Condition	SNOMED	
	37160820	1163497001	Dacryoadenitis caused by Mycobacterium leprae	Disorder	Standard	09/29/2021	12/30/2099	0	0	0	0	Condition	SNOMED	
	4211924	416597004	Dapsone resistant leprosy	Disorder	Standard	07/30/2005	12/30/2099	0	0	0	0	Condition	SNOMED	
	140654	266152000	Deep seated dermatophytosis	Disorder	Standard	01/30/2002	12/30/2099	34,660	34,660	23,690	23,690	Condition	SNOMED	
	37116468	733193001	Dementia with progressive multifocal leukoencephalopathy	Disorder	Standard	07/30/2017	12/30/2099	0	0	0	0	Condition	SNOMED	
	4300352	403152000	Demodectic blepharitis	Disorder	Standard	07/30/2003	12/30/2099	30	30	20	20	Condition	SNOMED	
	4159143	371062005	Demodex acne	Disorder	Standard	07/30/2002	12/30/2099	90	90	50	50	Condition	SNOMED	
	4085107	240894003	Demodex folliculitis	Disorder	Standard	01/30/2002	12/30/2099	260	260	140	140	Condition	SNOMED	
	4049502	20927009	Dengue hemorrhagic fever	Disorder	Standard	01/30/2002	12/30/2099	3,070	3,080	1,140	1,140	Condition	SNOMED	
	4252864	409676000	Dengue hemorrhagic fever, grade I	Disorder	Standard	07/30/2004	12/30/2099	10	10	0	0	Condition	SNOMED	
	4249570	409677009	Dengue hemorrhagic fever, grade II	Disorder	Standard	07/30/2004	12/30/2099	0	0	0	0	Condition	SNOMED	
	4256238	409678004	Dengue hemorrhagic fever, grade III	Disorder	Standard	07/30/2004	12/30/2099	0	0	0	0	Condition	SNOMED	
	4249692	409679007	Dengue hemorrhagic fever, grade IV	Disorder	Standard	07/30/2004	12/30/2099	0	0	0	0	Condition	SNOMED	
	4260196	409671005	Dengue shock syndrome	Disorder	Standard	07/30/2004	12/30/2099	0	0	0	0	Condition	SNOMED	
	4298589	402160006	Dermatosis due to follicle mite	Disorder	Standard	07/30/2003	12/30/2099	0	290	0	160	Condition	SNOMED	
	4242116	59671002	Derriengue	Disorder	Standard	01/30/2002	12/30/2099	0	0	0	0	Condition	SNOMED	
	4221995	8410006	Dicrocoeliasis	Disorder	Standard	01/30/2002	12/30/2099	190	190	80	80	Condition	SNOMED	
	140645	38573008	Diffuse cutaneous leishmaniasis	Disorder	Standard	01/30/2002	12/30/2099	0	0	0	0	Condition	SNOMED	
	40481404	442003006	Diffuse cutaneous leishmaniasis due to Leishmania aethiopica	Disorder	Standard	07/30/2009	12/30/2099	0	0	0	0	Condition	SNOMED	
	4080611	240645001	Diffuse cutaneous New World leishmaniasis	Disorder	Standard	01/30/2002	12/30/2099	0	0	0	0	Condition	SNOMED	
	4345703	240404002	Diffuse lepromatous leprosy	Disorder	Standard	01/30/2002	12/30/2099	0	0	0	0	Condition	SNOMED	
	4089500	187151009	Diphyllobothriasis	Disorder	Standard	01/30/2002	12/30/2099	3,580	15,680	2,350	8,570	Condition	SNOMED	
	4246652	93424000	Dirofilarial vena caval syndrome	Disorder	Standard	01/30/2002	12/30/2099	0	0	0	0	Condition	SNOMED	
	4021476	105671004	Disease due to Cyclocoelidae	Disorder	Standard	01/30/2002	12/30/2099	0	0	0	0	Condition	SNOMED	
	4021478	105675008	Disease due to Dactylogyridae	Disorder	Standard	01/30/2002	12/30/2099	0	0	0	0	Condition	SNOMED	
	4022216	105668007	Disease due to Dicrocoeliidae	Disorder	Standard	01/30/2002	12/30/2099	0	190	0	80	Condition	SNOMED	
	4022819	105663003	Disease due to Diplostomatidae	Disorder	Standard	01/30/2002	12/30/2099	0	0	0	0	Condition	SNOMED	
	4021475	105664009	Disease due to Echinostomatidae	Disorder	Standard	01/30/2002	12/30/2099	0	0	0	0	Condition	SNOMED	
	4022212	105662008	Disease due to Fasciolidae	Disorder	Standard	01/30/2002	12/30/2099	0	10,320	0	3,530	Condition	SNOMED	
	4022215	105667002	Disease due to Gastrodiscoides	Disorder	Standard	01/30/2002	12/30/2099	0	0	0	0	Condition	SNOMED	
	444119	105674007	Disease due to Heterophyidae	Disorder	Standard	01/30/2002	12/30/2099	0	550	0	330	Condition	SNOMED	
	4021472	105657007	Disease due to Nosematidae	Disorder	Standard	01/30/2002	12/30/2099	0	10	0	0	Condition	SNOMED	
	4022820	105673001	Disease due to Notocotylidae	Disorder	Standard	01/30/2002	12/30/2099	0	0	0	0	Condition	SNOMED	
	4021477	105672006	Disease due to Opisthorchiidae	Disorder	Standard	01/30/2002	12/30/2099	0	11,760	0	4,090	Condition	SNOMED	
	443724	414015000	Disease due to Orthopoxvirus	Disorder	Standard	01/30/2005	12/30/2099	2,100	202,560	1,570	102,900	Condition	SNOMED	
	4022214	105666006	Disease due to Paramphistomatidae	Disorder	Standard	01/30/2002	12/30/2099	0	0	0	0	Condition	SNOMED	
	4023326	105669004	Disease due to Plagiorchiidae	Disorder	Standard	01/30/2002	12/30/2099	0	0	0	0	Condition	SNOMED	
	4022821	105676009	Disease due to Sanguinicolidae	Disorder	Standard	01/30/2002	12/30/2099	0	0	0	0	Condition	SNOMED	
	4022818	105661001	Disease due to Schistosomatidae	Disorder	Standard	01/30/2002	12/30/2099	0	187,880	0	47,880	Condition	SNOMED	
	4022213	105665005	Disease due to Strigeidae	Disorder	Standard	01/30/2002	12/30/2099	0	0	0	0	Condition	SNOMED	
	36716009	721817004	Disorder of kidney and/or ureter caused by Schistosoma haematobium	Disorder	Standard	01/30/2017	12/30/2099	0	0	0	0	Condition	SNOMED	
	4084571	24779007	Disseminated actinomycosis	Disorder	Standard	01/30/2002	12/30/2099	0	0	0	0	Condition	SNOMED	
	4294570	402992008	Disseminated actinomycosis infection affecting skin	Disorder	Standard	07/30/2003	12/30/2099	0	0	0	0	Condition	SNOMED	
	4084974	240743004	Disseminated African histoplasmosis	Disorder	Standard	01/30/2002	12/30/2099	0	0	0	0	Condition	SNOMED	
	4261486	4499004	Disseminated anergic leishmaniasis	Disorder	Standard	01/30/2002	12/30/2099	0	0	0	0	Condition	SNOMED	
	4297886	7671008	Disseminated aspergillosis	Disorder	Standard	01/30/2002	12/30/2099	10,230	10,230	2,220	2,220	Condition	SNOMED	
	4345822	240787008	Disseminated basidiobolomycosis	Disorder	Standard	01/30/2002	12/30/2099	0	0	0	0	Condition	SNOMED	
	4224517	85055004	Disseminated coccidioidomycosis	Disorder	Standard	01/30/2002	12/30/2099	65,070	65,070	6,550	6,550	Condition	SNOMED	
	4347561	240785000	Disseminated conidiobolomycosis	Disorder	Standard	01/30/2002	12/30/2099	0	0	0	0	Condition	SNOMED	
	4300340	403110005	Disseminated cutaneous coccidioidomycosis	Disorder	Standard	07/30/2003	12/30/2099	0	0	0	0	Condition	SNOMED	
	4080752	240746007	Disseminated cutaneous histoplasmosis	Disorder	Standard	01/30/2002	12/30/2099	10	10	0	0	Condition	SNOMED	
	4293422	403124009	Disseminated cutaneous mycosis due to Fusarium	Disorder	Standard	07/30/2003	12/30/2099	0	0	0	0	Condition	SNOMED	
	4084978	240759004	Disseminated cutaneous sporotrichosis	Disorder	Standard	01/30/2002	12/30/2099	0	0	0	0	Condition	SNOMED	
	4177199	428217009	Disseminated cytomegalovirus infection	Disorder	Standard	01/30/2008	12/30/2099	20	20	10	10	Condition	SNOMED	
	4139537	425418002	Disseminated Histoplasma capsulatum infection	Disorder	Standard	07/30/2007	12/30/2099	28,250	28,350	5,530	5,550	Condition	SNOMED	
	4066257	200426004	Disseminated infantile listeriosis	Disorder	Standard	01/30/2002	12/30/2099	0	560	0	90	Condition	SNOMED	
	37019052	713445006	Disseminated infection caused by Strongyloides co-occurrent with human immunodeficiency virus infection	Disorder	Standard	01/30/2016	12/30/2099	0	0	0	0	Condition	SNOMED	
	4345233	240446006	Disseminated legionella infection	Disorder	Standard	01/30/2002	12/30/2099	0	0	0	0	Condition	SNOMED	
	42536589	735520000	Disseminated Lyme borreliosis	Disorder	Standard	01/30/2018	12/30/2099	20	20	10	10	Condition	SNOMED	
	435472	28697001	Disseminated mucocutaneous leishmaniasis	Disorder	Standard	01/30/2002	12/30/2099	0	0	0	0	Condition	SNOMED	
	4346166	240781009	Disseminated mucormycosis	Disorder	Standard	01/30/2002	12/30/2099	3,270	3,270	320	320	Condition	SNOMED	
	4347534	240443003	Disseminated nocardiosis	Disorder	Standard	01/30/2002	12/30/2099	40	50	10	10	Condition	SNOMED	
	4293287	402990000	Disseminated nocardiosis infection affecting skin	Disorder	Standard	07/30/2003	12/30/2099	10	10	0	0	Condition	SNOMED	
	4306315	419532006	Disseminated paracoccidioidomycosis	Disorder	Standard	01/30/2006	12/30/2099	20	20	10	10	Condition	SNOMED	
	4080606	240632000	Disseminated pneumocystosis	Disorder	Standard	01/30/2002	12/30/2099	0	0	0	0	Condition	SNOMED	
	4237813	91051003	Disseminated sporotrichosis	Disorder	Standard	01/30/2002	12/30/2099	870	870	100	100	Condition	SNOMED	
	4089506	187176005	Disseminated strongyloidiasis	Disorder	Standard	01/30/2002	12/30/2099	1,810	1,810	1,600	1,600	Condition	SNOMED	
	4345222	240409007	Downgrading type 1 lepra reaction	Disorder	Standard	01/30/2002	12/30/2099	0	0	0	0	Observation	SNOMED	
	136332	41235001	Dry form of cutaneous leishmaniasis	Disorder	Standard	01/30/2002	12/30/2099	1,700	1,700	1,210	1,210	Condition	SNOMED	
	3663212	840503000	Duodenitis caused by Ancylostoma	Disorder	Standard	07/30/2020	12/30/2099	0	0	0	0	Condition	SNOMED	
	37116439	733148009	Duodenitis caused by Tropheryma whipplei	Disorder	Standard	07/30/2017	12/30/2099	0	0	0	0	Condition	SNOMED	
	4347650	240821002	Early bancroftian filariasis	Disorder	Standard	01/30/2002	12/30/2099	0	0	0	0	Condition	SNOMED	
	440332	416925005	Eastern equine encephalitis virus infection	Disorder	Standard	07/30/2005	12/30/2099	7,530	7,550	470	470	Condition	SNOMED	
	4221064	417496004	Eastern equine encephalitis virus neuroinvasive disease	Disorder	Standard	07/30/2005	12/30/2099	20	20	0	0	Condition	SNOMED	
	4221192	417573001	Eastern equine encephalitis virus non-neuroinvasive disease	Disorder	Standard	07/30/2005	12/30/2099	0	0	0	0	Condition	SNOMED	
	4084954	240616003	Eastern Rocky Mountain spotted fever	Disorder	Standard	01/30/2002	12/30/2099	30	30	10	10	Condition	SNOMED	
