
	Id	Code	Name	Class	Standard Concept Caption	Valid Start Date	Valid End Date	RC	DRC	PC	DPC	Domain	Vocabulary	Ancestors
	36717165	721379003	Central cord syndrome of cervical spinal cord at C8 level	Disorder	Standard	01/30/2017	12/30/2099	1,220	1,220	180	180	Condition	SNOMED	
	36717343	721505009	Central cord syndrome of lumbar spinal cord	Disorder	Standard	01/30/2017	12/30/2099	0	0	0	0	Condition	SNOMED	
	36717478	721506005	Central cord syndrome of lumbar spinal cord at L1 level	Disorder	Standard	01/30/2017	12/30/2099	0	0	0	0	Condition	SNOMED	
	36715754	721507001	Central cord syndrome of lumbar spinal cord at L2 level	Disorder	Standard	01/30/2017	12/30/2099	0	0	0	0	Condition	SNOMED	
	36717172	721508006	Central cord syndrome of lumbar spinal cord at L3 level	Disorder	Standard	01/30/2017	12/30/2099	0	0	0	0	Condition	SNOMED	
	36715755	721509003	Central cord syndrome of lumbar spinal cord at L4 level	Disorder	Standard	01/30/2017	12/30/2099	0	0	0	0	Condition	SNOMED	
	36715756	721510008	Central cord syndrome of lumbar spinal cord at L5 level	Disorder	Standard	01/30/2017	12/30/2099	0	0	0	0	Condition	SNOMED	
	36715700	721442000	Central cord syndrome of thoracic spinal cord	Disorder	Standard	01/30/2017	12/30/2099	0	18,770	0	3,440	Condition	SNOMED	
	36715708	721452001	Central cord syndrome of thoracic spinal cord at T10 level	Disorder	Standard	01/30/2017	12/30/2099	0	0	0	0	Condition	SNOMED	
	36715709	721453006	Central cord syndrome of thoracic spinal cord at T11 level	Disorder	Standard	01/30/2017	12/30/2099	0	0	0	0	Condition	SNOMED	
	36715710	721454000	Central cord syndrome of thoracic spinal cord at T12 level	Disorder	Standard	01/30/2017	12/30/2099	0	0	0	0	Condition	SNOMED	
	36715701	721443005	Central cord syndrome of thoracic spinal cord at T1 level	Disorder	Standard	01/30/2017	12/30/2099	0	0	0	0	Condition	SNOMED	
	36715702	721444004	Central cord syndrome of thoracic spinal cord at T2 level	Disorder	Standard	01/30/2017	12/30/2099	0	0	0	0	Condition	SNOMED	
	36715703	721445003	Central cord syndrome of thoracic spinal cord at T3 level	Disorder	Standard	01/30/2017	12/30/2099	0	0	0	0	Condition	SNOMED	
	36715704	721446002	Central cord syndrome of thoracic spinal cord at T4 level	Disorder	Standard	01/30/2017	12/30/2099	0	0	0	0	Condition	SNOMED	
	36717168	721447006	Central cord syndrome of thoracic spinal cord at T5 level	Disorder	Standard	01/30/2017	12/30/2099	0	0	0	0	Condition	SNOMED	
	36715705	721448001	Central cord syndrome of thoracic spinal cord at T6 level	Disorder	Standard	01/30/2017	12/30/2099	0	0	0	0	Condition	SNOMED	
	36715706	721449009	Central cord syndrome of thoracic spinal cord at T7 level	Disorder	Standard	01/30/2017	12/30/2099	0	0	0	0	Condition	SNOMED	
	36715707	721450009	Central cord syndrome of thoracic spinal cord at T8 level	Disorder	Standard	01/30/2017	12/30/2099	0	0	0	0	Condition	SNOMED	
	36717473	721451008	Central cord syndrome of thoracic spinal cord at T9 level	Disorder	Standard	01/30/2017	12/30/2099	0	0	0	0	Condition	SNOMED	
	4182404	43152001	Central core disease	Disorder	Standard	01/30/2002	12/30/2099	340	340	30	30	Condition	SNOMED	
	4147790	268197001	Central incomplete cleft palate	Disorder	Standard	01/30/2002	12/30/2099	20	20	0	0	Condition	SNOMED	
	4004140	204617004	Central incomplete cleft palate with cleft lip	Disorder	Standard	01/30/2002	12/30/2099	0	0	0	0	Condition	SNOMED	
	37168024	1269377002	Central lesion of thoracic spinal cord due to closed dislocation of joint of thoracic spine	Disorder	Standard	04/29/2023	12/30/2099	0	0	0	0	Condition	SNOMED	
	37168028	1269381002	Central lesion of thoracic spinal cord due to open dislocation of joint of thoracic spine	Disorder	Standard	04/29/2023	12/30/2099	0	0	0	0	Condition	SNOMED	
	37168035	1269392001	Central lesion of thoracic spine due to closed subluxation of joint of thoracic spine	Disorder	Standard	04/29/2023	12/30/2099	0	0	0	0	Condition	SNOMED	
	37168033	1269390009	Central lesion of thoracic spine due to open subluxation of joint of thoracic spine	Disorder	Standard	04/29/2023	12/30/2099	0	0	0	0	Condition	SNOMED	
	4058952	212187001	Central lumbar cord injury without bony injury	Disorder	Standard	01/30/2002	12/30/2099	0	0	0	0	Condition	SNOMED	
	36716743	722914008	Central neonatal apnea	Disorder	Standard	01/30/2017	12/30/2099	7,340	7,780	500	580	Condition	SNOMED	
	37111627	726669007	Central nervous system calcification, deafness, tubular acidosis, anemia syndrome	Disorder	Standard	07/30/2017	12/30/2099	0	0	0	0	Condition	SNOMED	
	36715777	721535002	Central neurocytoma of brain	Disorder	Standard	01/30/2017	12/30/2099	2,040	2,060	120	130	Condition	SNOMED	
	4003643	205130008	Central polydactyly of fingers	Disorder	Standard	01/30/2002	12/30/2099	0	0	0	0	Condition	SNOMED	
	313761	68478007	Central retinal vein occlusion	Disorder	Standard	01/30/2002	12/30/2099	2,462,960	4,463,600	456,850	693,200	Condition	SNOMED	
	4208221	312997008	Central retinal vein occlusion - ischemic	Disorder	Standard	01/30/2002	12/30/2099	40	40	20	20	Condition	SNOMED	
	4339011	232040002	Central retinal vein occlusion - juvenile	Disorder	Standard	01/30/2002	12/30/2099	0	0	0	0	Condition	SNOMED	
	4208222	312998003	Central retinal vein occlusion - non-ischemic	Disorder	Standard	01/30/2002	12/30/2099	20	20	10	10	Condition	SNOMED	
	4339010	232039004	Central retinal vein occlusion with macular edema	Disorder	Standard	01/30/2002	12/30/2099	1,847,880	1,847,880	195,830	195,830	Condition	SNOMED	
	4334246	232038007	Central retinal vein occlusion with neovascularization	Disorder	Standard	01/30/2002	12/30/2099	151,390	151,390	40,350	40,350	Condition	SNOMED	
	372894	312956001	Central serous chorioretinopathy	Disorder	Standard	01/30/2002	12/30/2099	1,260,300	1,261,330	343,500	343,690	Condition	SNOMED	
	36712990	15997631000119103	Central serous choroidopathy of bilateral eyes	Disorder	Standard	01/30/2017	12/30/2099	900	900	130	130	Condition	SNOMED	
	36712991	15997671000119100	Central serous choroidopathy of left eye	Disorder	Standard	01/30/2017	12/30/2099	0	900	0	130	Condition	SNOMED	
	36712989	15997591000119103	Central serous choroidopathy of right eye	Disorder	Standard	01/30/2017	12/30/2099	0	900	0	130	Condition	SNOMED	
	4195496	314009001	Central serous retinopathy with small retinal pigment epithelial detachment	Disorder	Standard	01/30/2002	12/30/2099	20	20	10	10	Condition	SNOMED	
	4055461	212173001	Central thoracic cord injury, without bony injury, T1-6	Disorder	Standard	01/30/2002	12/30/2099	3,600	3,600	570	570	Condition	SNOMED	
	4054758	212179002	Central thoracic cord injury, without bony injury, T7-12	Disorder	Standard	01/30/2002	12/30/2099	6,360	6,360	360	360	Condition	SNOMED	
	762803	432141000124105	Central visual impairment	Disorder	Standard	08/31/2012	12/30/2099	130	130	100	100	Condition	SNOMED	
	4120781	234633000	Centromeric instability of chromosomes 1,9 and 16 and immunodeficiency	Disorder	Standard	01/30/2002	12/30/2099	0	0	0	0	Condition	SNOMED	
	4345229	240431004	Cephalic tetanus	Disorder	Standard	01/30/2002	12/30/2099	0	0	0	0	Condition	SNOMED	
	4006989	111341002	Cephalodiprosopus	Disorder	Standard	01/30/2002	12/30/2099	0	0	0	0	Condition	SNOMED	
	4203913	54043007	Cercarial dermatitis of freshwater avian type	Disorder	Standard	01/30/2002	12/30/2099	40	40	30	30	Condition	SNOMED	
	4191951	39524009	Cercarial dermatitis of freshwater mammalian type	Disorder	Standard	01/30/2002	12/30/2099	0	0	0	0	Condition	SNOMED	
	4228674	88558006	Cercarial dermatitis of sea water avian type	Disorder	Standard	01/30/2002	12/30/2099	10	10	10	10	Condition	SNOMED	
	37395805	715371006	Cerebellar ataxia and ectodermal dysplasia	Disorder	Standard	07/30/2016	12/30/2099	0	0	0	0	Condition	SNOMED	
	36715138	720634003	Cerebellar ataxia, areflexia, pes cavus, optic atrophy, sensorineural hearing loss syndrome	Disorder	Standard	01/30/2017	12/30/2099	60	60	20	20	Condition	SNOMED	
	37397257	717332007	Cerebellar ataxia Cayman type	Disorder	Standard	07/30/2016	12/30/2099	0	0	0	0	Condition	SNOMED	
	35622032	763344007	Cerebellar ataxia, intellectual disability, oculomotor apraxia, cerebellar cysts syndrome	Disorder	Standard	07/30/2018	12/30/2099	10	10	0	0	Condition	SNOMED	
	37164876	1236804009	Cerebellar ataxia with neuropathy and bilateral vestibular areflexia syndrome	Disorder	Standard	07/30/2022	12/30/2099	0	0	0	0	Condition	SNOMED	
	37163549	1217230002	Cerebellar ataxia with oculomotor apraxia type 4	Disorder	Standard	04/29/2022	12/30/2099	0	0	0	0	Condition	SNOMED	
	4133020	127304009	Cerebellar contusion	Disorder	Standard	01/30/2002	12/30/2099	20	10,910	10	4,100	Condition	SNOMED	
	434506	82344002	Cerebellar contusion with open intracranial wound	Disorder	Standard	01/30/2002	12/30/2099	840	1,080	120	270	Condition	SNOMED	
	439170	86125000	Cerebellar contusion with open intracranial wound AND concussion	Disorder	Standard	01/30/2002	12/30/2099	240	240	150	150	Condition	SNOMED	
	441702	19233004	Cerebellar contusion with open intracranial wound AND loss of consciousness	Disorder	Standard	01/30/2002	12/30/2099	0	0	0	0	Condition	SNOMED	
	434190	57739006	Cerebellar contusion without open intracranial wound	Disorder	Standard	01/30/2002	12/30/2099	9,550	9,550	3,600	3,600	Condition	SNOMED	
	443931	32415004	Cerebellar contusion without open intracranial wound AND with concussion	Disorder	Standard	01/30/2002	12/30/2099	0	0	0	0	Condition	SNOMED	
	434792	17169009	Cerebellar contusion without open intracranial wound AND with loss of consciousness	Disorder	Standard	01/30/2002	12/30/2099	0	0	0	0	Condition	SNOMED	
	4072639	241994005	Cerebellar decompression injury	Disorder	Standard	01/30/2002	12/30/2099	0	0	0	0	Condition	SNOMED	
	37165079	1237475006	Cerebellar-facial-dental syndrome	Disorder	Standard	09/29/2022	12/30/2099	0	0	0	0	Condition	SNOMED	
	4133716	127306006	Cerebellar laceration	Disorder	Standard	01/30/2002	12/30/2099	0	650	0	180	Condition	SNOMED	
	4094846	262687004	Cerebellar laceration and contusion	Disorder	Standard	01/30/2002	12/30/2099	10	10	0	0	Condition	SNOMED	
	618760	874939004	Cerebellar laceration with concussion	Disorder	Standard	01/30/2021	12/30/2099	0	0	0	0	Condition	SNOMED	
	435953	30858001	Cerebellar laceration with open intracranial wound	Disorder	Standard	01/30/2002	12/30/2099	160	230	60	100	Condition	SNOMED	
	442762	59918000	Cerebellar laceration with open intracranial wound AND concussion	Disorder	Standard	01/30/2002	12/30/2099	0	0	0	0	Condition	SNOMED	
	444257	84900008	Cerebellar laceration with open intracranial wound AND loss of consciousness	Disorder	Standard	01/30/2002	12/30/2099	0	0	0	0	Condition	SNOMED	
	440235	14434006	Cerebellar laceration with open intracranial wound AND no loss of consciousness	Disorder	Standard	01/30/2002	12/30/2099	70	70	40	40	Condition	SNOMED	
	434197	30031007	Cerebellar laceration without open intracranial wound	Disorder	Standard	01/30/2002	12/30/2099	0	410	0	80	Condition	SNOMED	
	440560	90429009	Cerebellar laceration without open intracranial wound AND with loss of consciousness	Disorder	Standard	01/30/2002	12/30/2099	410	410	80	80	Condition	SNOMED	
	37396694	716592003	Cerebellar liponeurocytoma	Disorder	Standard	07/30/2016	12/30/2099	0	0	0	0	Condition	SNOMED	
	37396248	715990006	Cerebellum agenesis with hydrocephaly	Disorder	Standard	07/30/2016	12/30/2099	0	0	0	0	Condition	SNOMED	
	37160725	1163131009	Cerebral abscess caused by Aspergillus	Disorder	Standard	09/29/2021	12/30/2099	0	0	0	0	Condition	SNOMED	
	4099843	253162003	Cerebral arachnoid cyst	Disorder	Standard	01/30/2002	12/30/2099	2,680	3,150	1,220	1,420	Condition	SNOMED	
	4121803	234142008	Cerebral arteriovenous malformation	Disorder	Standard	01/30/2002	12/30/2099	963,210	969,420	203,370	203,760	Condition	SNOMED	
	4045751	230732009	Cerebral arteritis in giant cell arteritis	Disorder	Standard	01/30/2002	12/30/2099	150	150	50	50	Condition	SNOMED	
	4190891	390936003	Cerebral autosomal dominant arteriopathy with subcortical infarcts and leukoencephalopathy	Disorder	Standard	01/30/2003	12/30/2099	36,150	36,160	3,470	3,470	Condition	SNOMED	
	45766122	703219008	Cerebral autosomal recessive arteriopathy with subcortical infarcts and leukoencephalopathy	Disorder	Standard	07/30/2014	12/30/2099	90	90	0	0	Condition	SNOMED	
	4264035	46966000	Cerebral compression due to injury	Disorder	Standard	01/30/2002	12/30/2099	10	10	10	10	Condition	SNOMED	
	618758	874937002	Cerebral cortex laceration with concussion	Disorder	Standard	01/30/2021	12/30/2099	260	330	110	150	Condition	SNOMED	
	37160742	1163151008	Cerebral cryptococcoma	Disorder	Standard	09/29/2021	12/30/2099	0	0	0	0	Condition	SNOMED	
	4089362	187094001	Cerebral cryptococcosis	Disorder	Standard	01/30/2002	12/30/2099	185,200	185,200	10,950	10,950	Condition	SNOMED	
	4043898	230215006	Cerebral cysticercosis	Disorder	Standard	01/30/2002	12/30/2099	2,600	2,600	170	170	Condition	SNOMED	
	4053307	241993004	Cerebral decompression injury	Disorder	Standard	01/30/2002	12/30/2099	0	0	0	0	Condition	SNOMED	
	4048139	206238001	Cerebral edema due to birth injury	Disorder	Standard	01/30/2002	12/30/2099	330	330	100	100	Condition	SNOMED	
	46272948	711403001	Cerebral folate transport deficiency	Disorder	Standard	07/30/2015	12/30/2099	20	20	0	0	Condition	SNOMED	
	4071589	206196005	Cerebral hemorrhage due to birth injury	Disorder	Standard	01/30/2002	12/30/2099	2,070	75,470	270	24,050	Condition	SNOMED	
	42872427	450418003	Cerebral hemorrhage due to trauma	Disorder	Standard	07/30/2012	12/30/2099	23,950	23,950	2,180	2,180	Condition	SNOMED	
	4041677	230214005	Cerebral hydatid cyst	Disorder	Standard	01/30/2002	12/30/2099	10	10	0	0	Condition	SNOMED	
	4347416	240312009	Cerebral injury due to birth trauma	Disorder	Standard	01/30/2002	12/30/2099	13,970	87,700	550	24,430	Condition	SNOMED	
	376552	269144002	Cerebral laceration and contusion	Disorder	Standard	01/30/2002	12/30/2099	117,740	123,920	53,010	54,990	Condition	SNOMED	
	4347655	240845003	Cerebral loiasis	Disorder	Standard	01/30/2002	12/30/2099	0	0	0	0	Condition	SNOMED	
	4202367	53622003	Cerebral malaria	Disorder	Standard	01/30/2002	12/30/2099	20	3,000	20	990	Condition	SNOMED	
	4008088	111936002	Cerebral sarcoidosis	Disorder	Standard	01/30/2002	12/30/2099	30	30	10	10	Condition	SNOMED	
	4170449	275382005	Cerebral trauma	Disorder	Standard	01/30/2002	12/30/2099	22,660	655,870	1,580	216,020	Condition	SNOMED	
	4102202	192759008	Cerebral venous sinus thrombosis	Disorder	Standard	01/30/2002	12/30/2099	2,560	149,760	710	40,140	Condition	SNOMED	
	607826	1156027008	Cerebral venous sinus thrombosis in pregnancy	Disorder	Standard	07/30/2021	12/30/2099	0	0	0	0	Condition	SNOMED	
	607828	1156029006	Cerebral venous sinus thrombosis in puerperium	Disorder	Standard	07/30/2021	12/30/2099	0	0	0	0	Condition	SNOMED	
	4048786	230721009	Cerebral venous thrombosis of sigmoid sinus	Disorder	Standard	01/30/2002	12/30/2099	200	200	50	50	Condition	SNOMED	
	4043735	230720005	Cerebral venous thrombosis of straight sinus	Disorder	Standard	01/30/2002	12/30/2099	10	10	0	0	Condition	SNOMED	
	37163407	1216942009	Cerebral ventriculomegaly, cystic kidney disease	Disorder	Standard	04/29/2022	12/30/2099	0	0	0	0	Condition	SNOMED	
	4199001	51780007	Cerebro-costo-mandibular syndrome	Disorder	Standard	01/30/2002	12/30/2099	0	0	0	0	Condition	SNOMED	
	45766160	703266007	Cerebrofacial arteriovenous metameric syndrome	Disorder	Standard	07/30/2014	12/30/2099	0	20	0	0	Condition	SNOMED	
	45766161	703267003	Cerebrofacial arteriovenous metameric syndrome type 1	Disorder	Standard	07/30/2014	12/30/2099	0	0	0	0	Condition	SNOMED	
	4284132	6729006	Cerebrofacial arteriovenous metameric syndrome type 2	Disorder	Standard	01/30/2002	12/30/2099	20	20	0	0	Condition	SNOMED	
	45766162	703268008	Cerebrofacial arteriovenous metameric syndrome type 3	Disorder	Standard	07/30/2014	12/30/2099	0	0	0	0	Condition	SNOMED	
	35622041	763353000	Cerebrofacioarticular syndrome	Disorder	Standard	07/30/2018	12/30/2099	0	0	0	0	Condition	SNOMED	
	36715139	720635002	Cerebro-facio-thoracic dysplasia	Disorder	Standard	01/30/2017	12/30/2099	0	0	0	0	Condition	SNOMED	
	4184814	41283003	Cerebro-oculo-facio-skeletal syndrome	Disorder	Standard	01/30/2002	12/30/2099	40	40	0	0	Condition	SNOMED	
	36715305	720855003	Cerebrooculonasal syndrome	Disorder	Standard	01/30/2017	12/30/2099	0	0	0	0	Condition	SNOMED	
	46273606	711482008	Cerebroretinal microangiopathy with calcifications and cysts	Disorder	Standard	07/30/2015	12/30/2099	70	70	10	10	Condition	SNOMED	
	4113291	253657003	Cervical aortic arch	Disorder	Standard	01/30/2002	12/30/2099	10	10	0	0	Condition	SNOMED	
	36717137	720852000	Cervical hypertrichosis and peripheral neuropathy syndrome	Disorder	Standard	01/30/2017	12/30/2099	0	0	0	0	Condition	SNOMED	
	4068002	203985009	Cervical meningomyelocele	Disorder	Standard	01/30/2002	12/30/2099	0	0	0	0	Condition	SNOMED	
	4068955	203990007	Cervical myelocele	Disorder	Standard	01/30/2002	12/30/2099	0	0	0	0	Condition	SNOMED	
	4068959	203996001	Cervical myelocystocele	Disorder	Standard	01/30/2002	12/30/2099	0	0	0	0	Condition	SNOMED	
	376210	203934001	Cervical spina bifida with hydrocephalus	Disorder	Standard	01/30/2002	12/30/2099	173,440	173,440	13,530	13,530	Condition	SNOMED	
	4068860	203948001	Cervical spina bifida with hydrocephalus - closed	Disorder	Standard	01/30/2002	12/30/2099	0	0	0	0	Condition	SNOMED	
	4069663	203941007	Cervical spina bifida with hydrocephalus - open	Disorder	Standard	01/30/2002	12/30/2099	0	0	0	0	Condition	SNOMED	
	442060	204003007	Cervical spina bifida without hydrocephalus - open	Disorder	Standard	01/30/2002	12/30/2099	0	0	0	0	Condition	SNOMED	
	4226266	405754008	Cervical spinal cord injury	Disorder	Standard	01/30/2004	12/30/2099	1,669,450	3,654,250	203,920	631,140	Condition	SNOMED	
	4233605	405759003	Cervical spinal cord injury without spinal bone injury	Disorder	Standard	01/30/2004	12/30/2099	30,820	578,510	2,550	131,020	Condition	SNOMED	
	44805546	764661000000103	Cervical spinal cord injury, without spinal bone injury, C5-7	Disorder	Standard	03/31/2011	12/30/2099	0	0	0	0	Condition	SNOMED	
	4209865	56823000	Cervical thyroid remnant	Disorder	Standard	01/30/2002	12/30/2099	10	10	0	0	Condition	SNOMED	
	4204238	54084005	Cervical tuberculous lymphadenitis	Disorder	Standard	01/30/2002	12/30/2099	15,740	15,750	1,420	1,420	Condition	SNOMED	
	252544	23014006	Cervicofacial actinomycosis	Disorder	Standard	01/30/2002	12/30/2099	22,710	22,740	7,340	7,350	Condition	SNOMED	
	37311072	827174006	Cervicofacial fibrochondroma	Disorder	Standard	01/30/2020	12/30/2099	0	0	0	0	Condition	SNOMED	
	619321	894125007	Cervicothoracic spina bifida aperta	Disorder	Standard	01/30/2021	12/30/2099	0	0	0	0	Condition	SNOMED	
	619262	890422008	Cervicothoracic spina bifida aperta with hydrocephalus	Disorder	Standard	01/30/2021	12/30/2099	0	0	0	0	Condition	SNOMED	
	4089977	186815006	Chagas' disease with digestive system involvement	Disorder	Standard	01/30/2002	12/30/2099	660	3,170	270	540	Condition	SNOMED	
	321502	998008	Chagas' disease with heart involvement	Disorder	Standard	01/30/2002	12/30/2099	2,910	16,580	690	3,060	Condition	SNOMED	
	4087745	186816007	Chagas' disease with nervous system involvement	Disorder	Standard	01/30/2002	12/30/2099	620	620	160	160	Condition	SNOMED	
	443960	31877008	Chagas' disease with other organ involvement	Disorder	Standard	01/30/2002	12/30/2099	2,470	2,470	500	500	Condition	SNOMED	
	4080614	240656001	Chagas' exanthem	Disorder	Standard	01/30/2002	12/30/2099	0	0	0	0	Condition	SNOMED	
	4082036	240659008	Chagas' mega disease	Disorder	Standard	01/30/2002	12/30/2099	0	0	0	0	Condition	SNOMED	
	4080440	240654003	Chagoma	Disorder	Standard	01/30/2002	12/30/2099	0	0	0	0	Condition	SNOMED	
	443429	392481002	Chandler syndrome	Disorder	Standard	01/30/2003	12/30/2099	40	60,590	20	26,460	Condition	SNOMED	
	37396687	716584007	Chapare hemorrhagic fever	Disorder	Standard	07/30/2016	12/30/2099	0	0	0	0	Condition	SNOMED	
	35621875	763136000	Charcot-Marie-Tooth disease, deafness, intellectual disability syndrome	Disorder	Standard	07/30/2018	12/30/2099	0	0	0	0	Condition	SNOMED	
	37117236	725048002	Charcot-Marie-Tooth disease type 2B1	Disorder	Standard	07/30/2017	12/30/2099	0	0	0	0	Condition	SNOMED	
	36714663	719981005	Charcot-Marie-Tooth disease type 2B2	Disorder	Standard	01/30/2017	12/30/2099	0	0	0	0	Condition	SNOMED	
	36675043	771307003	Charcot-Marie-Tooth disease type 2B5	Disorder	Standard	01/30/2019	12/30/2099	0	0	0	0	Condition	SNOMED	
	36717132	720637005	Charcot-Marie-Tooth disease type 2H	Disorder	Standard	01/30/2017	12/30/2099	0	0	0	0	Condition	SNOMED	
	37204278	782826009	Charcot-Marie-Tooth disease type 2P	Disorder	Standard	07/30/2019	12/30/2099	80	80	50	50	Condition	SNOMED	
	36676852	774147002	Charcot-Marie-Tooth disease type 2R	Disorder	Standard	01/30/2019	12/30/2099	0	0	0	0	Condition	SNOMED	
	37162404	1187617004	Charcot-Marie-Tooth disease type 2S	Disorder	Standard	01/30/2022	12/30/2099	0	0	0	0	Condition	SNOMED	
	37162254	1187128001	Charcot-Marie-Tooth disease type 2T	Disorder	Standard	11/29/2021	12/30/2099	0	0	0	0	Condition	SNOMED	
	37396106	715796006	Charcot-Marie-Tooth disease type 4A	Disorder	Standard	07/30/2016	12/30/2099	0	0	0	0	Condition	SNOMED	
	37396111	715803003	Charcot-Marie-Tooth disease type 4B1	Disorder	Standard	07/30/2016	12/30/2099	0	0	0	0	Condition	SNOMED	
	37396109	715800000	Charcot-Marie-Tooth disease type 4B2	Disorder	Standard	07/30/2016	12/30/2099	0	0	0	0	Condition	SNOMED	
	35622033	763345008	Charcot-Marie-Tooth disease type 4B3	Disorder	Standard	07/30/2018	12/30/2099	0	0	0	0	Condition	SNOMED	
	37396107	715797002	Charcot-Marie-Tooth disease type 4C	Disorder	Standard	07/30/2016	12/30/2099	0	0	0	0	Condition	SNOMED	
	37398943	715798007	Charcot-Marie-Tooth disease type 4D	Disorder	Standard	07/30/2016	12/30/2099	0	0	0	0	Condition	SNOMED	
	35621874	763135001	Charcot-Marie-Tooth disease type 4E	Disorder	Standard	07/30/2018	12/30/2099	0	0	0	0	Condition	SNOMED	
	37398944	715801001	Charcot-Marie-Tooth disease type 4F	Disorder	Standard	07/30/2016	12/30/2099	0	0	0	0	Condition	SNOMED	
	37396108	715799004	Charcot-Marie-Tooth disease type 4G	Disorder	Standard	07/30/2016	12/30/2099	0	0	0	0	Condition	SNOMED	
	37396110	715802008	Charcot-Marie-Tooth disease type 4H	Disorder	Standard	07/30/2016	12/30/2099	0	0	0	0	Condition	SNOMED	
	36717404	720638000	Charcot-Marie-Tooth disease type 4J	Disorder	Standard	01/30/2017	12/30/2099	0	0	0	0	Condition	SNOMED	
	4235855	40632002	Charcot-Marie-Tooth disease, type IA	Disorder	Standard	01/30/2002	12/30/2099	1,210	1,210	300	300	Condition	SNOMED	
	4179972	42986003	Charcot-Marie-Tooth disease, type IB	Disorder	Standard	01/30/2002	12/30/2099	100	100	20	20	Condition	SNOMED	
	4216444	4183003	Charcot-Marie-Tooth disease, type IC	Disorder	Standard	01/30/2002	12/30/2099	0	0	0	0	Condition	SNOMED	
	36714661	719979008	Charcot-Marie-Tooth disease type ID	Disorder	Standard	01/30/2017	12/30/2099	20	20	10	10	Condition	SNOMED	
	37396008	715666007	Charcot-Marie-Tooth disease type IE	Disorder	Standard	07/30/2016	12/30/2099	220	220	70	70	Condition	SNOMED	
	36714662	719980006	Charcot-Marie-Tooth disease type IF	Disorder	Standard	01/30/2017	12/30/2099	20	20	0	0	Condition	SNOMED	
	4165529	47535005	CHARGE syndrome	Disorder	Standard	01/30/2002	12/30/2099	2,240	2,240	160	160	Condition	SNOMED	
	37116357	733034007	Charlie M syndrome	Disorder	Standard	07/30/2017	12/30/2099	0	0	0	0	Condition	SNOMED	
	45771354	703534001	Char syndrome	Disorder	Standard	07/30/2014	12/30/2099	10	10	0	0	Condition	SNOMED	
	4006317	111396008	Chédiak-Higashi syndrome	Disorder	Standard	01/30/2002	12/30/2099	4,560	4,560	420	420	Condition	SNOMED	
	4096456	26374003	Cheilitis glandularis	Disorder	Standard	01/30/2002	12/30/2099	510	510	90	90	Condition	SNOMED	
	4148466	30657009	Cheilitis glandularis, deep suppurative type	Disorder	Standard	01/30/2002	12/30/2099	0	0	0	0	Condition	SNOMED	
	4277897	65747008	Cheilitis glandularis, superficial suppurative type	Disorder	Standard	01/30/2002	12/30/2099	0	0	0	0	Condition	SNOMED	
	4229294	88659005	Cheilognathoprosoposchisis	Disorder	Standard	01/30/2002	12/30/2099	0	0	0	0	Condition	SNOMED	
	4299636	77414002	Cheilognathoschisis	Disorder	Standard	01/30/2002	12/30/2099	0	9,500	0	1,640	Condition	SNOMED	
	4221302	338486003	Cheilognathouranoschisis	Disorder	Standard	01/30/2002	12/30/2099	0	0	0	0	Condition	SNOMED	
	37110747	725104005	Cheirospondyloenchondromatosis	Disorder	Standard	07/30/2017	12/30/2099	0	0	0	0	Condition	SNOMED	
	4308198	389273002	Cherubism with gingival fibromatosis	Disorder	Standard	01/30/2003	12/30/2099	0	0	0	0	Condition	SNOMED	
	4100706	253185002	Chiari malformation type I	Disorder	Standard	01/30/2002	12/30/2099	18,110	18,110	6,170	6,170	Condition	SNOMED	
	4009926	111864006	Chikungunya fever	Disorder	Standard	01/30/2002	12/30/2099	5,880	5,880	2,740	2,740	Condition	SNOMED	
	4081249	238928005	Chilblain lupus erythematosus	Disorder	Standard	01/30/2002	12/30/2099	190	190	40	40	Condition	SNOMED	
	4179936	50866000	Childhood absence epilepsy	Disorder	Standard	01/30/2002	12/30/2099	32,340	32,600	20,250	20,260	Condition	SNOMED	
	4297653	402439006	Childhood bullous pemphigoid	Disorder	Standard	07/30/2003	12/30/2099	20	20	10	10	Condition	SNOMED	
	45757737	367041000119108	Childhood cerebral X-linked adrenoleukodystrophy	Disorder	Standard	01/30/2015	12/30/2099	9,510	9,510	380	380	Condition	SNOMED	
	441535	71961003	Childhood disintegrative disorder	Disorder	Standard	01/30/2002	12/30/2099	100,010	104,660	9,380	10,470	Condition	SNOMED	
	36676694	773668008	Childhood encephalopathy due to thiamine pyrophosphokinase deficiency	Disorder	Standard	01/30/2019	12/30/2099	0	0	0	0	Condition	SNOMED	
	4147046	30174008	Childhood hypophosphatasia	Disorder	Standard	01/30/2002	12/30/2099	80	80	20	20	Condition	SNOMED	
	37399545	716661006	Childhood neoplasm of heart	Disorder	Standard	07/30/2016	12/30/2099	0	0	0	0	Condition	SNOMED	
	37206826	787172004	Childhood-onset autosomal recessive myopathy with external ophthalmoplegia	Disorder	Standard	07/30/2019	12/30/2099	0	0	0	0	Condition	SNOMED	
	37205771	785301002	Childhood-onset autosomal recessive slowly progressive spinocerebellar ataxia	Disorder	Standard	07/30/2019	12/30/2099	0	0	0	0	Condition	SNOMED	
	37160930	1172584005	Childhood-onset basal ganglia degeneration syndrome	Disorder	Standard	09/29/2021	12/30/2099	0	0	0	0	Condition	SNOMED	
